id;new_business;age;number_of_contracts;property;life;health;premium_customer;premium_household;sales_channel;new_business_py;self_employed;gender_male
409;0;39;2;1;1;0;4758.39;7319.38;multiple;none;0;1
410;1;48;1;1;0;0;755.76;755.76;broker;none;1;1
411;0;54;1;0;1;0;1664.92;3274.62;tied_agend;none;0;0
412;0;35;3;1;1;0;600.73;1436.83;broker;lh;1;1
413;0;33;5;1;1;0;3438.19;3438.19;tied_agend;p;0;0
414;0;67;1;1;0;0;143.41;201.27;tied_agend;none;0;1
415;1;54;1;1;0;0;1107.91;2666.06;tied_agend;none;1;0
416;1;32;1;1;0;0;797.84;797.84;tied_agend;none;0;1
417;1;46;1;1;0;0;321.05;321.05;other;p;0;1
418;0;53;2;1;1;0;1571.64;1571.64;tied_agend;none;0;1
419;0;40;1;0;0;1;7.04;7.04;other;lh;0;0
420;0;63;2;1;0;0;212.1;212.1;tied_agend;none;0;1
421;0;61;2;1;0;0;764.42;764.42;tied_agend;none;0;1
422;1;53;9;1;1;1;5610.02;6625.82;tied_agend;none;0;1
423;0;68;1;1;0;0;337.71;337.71;tied_agend;none;0;0
424;0;68;5;1;0;0;1631.49;1631.49;tied_agend;none;0;1
425;0;36;5;1;0;0;1278.96;1278.96;tied_agend;none;0;1
426;1;36;2;1;0;0;565.94;565.94;tied_agend;none;0;1
427;0;62;2;1;1;0;892.77;1032.18;multiple;none;1;1
428;0;50;1;0;1;0;3.47;3.47;broker;none;0;0
429;0;66;1;1;0;0;6.24;6.24;tied_agend;none;0;1
430;0;49;1;1;0;0;1085.21;1085.21;tied_agend;none;0;1
431;0;54;1;1;0;0;192.64;192.64;other;none;0;1
432;0;44;1;1;0;0;186.48;186.48;tied_agend;none;1;1
433;0;44;3;1;1;0;2710.75;2713.42;tied_agend;none;0;1
434;0;38;2;1;1;0;289.97;648.46;tied_agend;none;0;1
435;0;54;5;1;0;0;758.65;758.65;tied_agend;none;0;1
436;0;57;3;1;0;1;3565.88;3565.88;tied_agend;none;0;1
437;0;69;2;1;0;0;249.38;249.38;tied_agend;none;0;1
438;0;40;2;1;1;0;2271.04;2271.04;tied_agend;p;0;0
439;0;41;4;1;0;0;434.29;434.29;broker;none;0;0
440;0;62;1;0;1;0;27556.06;27556.06;bank;none;0;0
441;0;66;1;0;1;0;324.03;324.03;tied_agend;none;0;1
442;0;46;1;1;0;0;179.47;179.47;other;none;0;0
443;0;66;1;1;0;0;200.13;200.13;tied_agend;none;0;0
444;0;50;1;0;0;1;1.69;1.69;other;lh;1;0
445;1;33;1;1;0;0;517.91;517.91;other;none;1;0
446;0;38;1;0;1;0;1380.52;1380.52;other;none;0;0
447;0;48;1;0;0;1;2.78;2.78;other;lh;1;1
448;1;45;3;1;1;0;1683.86;1849.52;tied_agend;none;0;1
449;0;38;1;0;1;0;56.05;56.05;broker;none;0;0
450;0;69;1;1;0;0;121.07;121.07;tied_agend;none;1;1
451;0;59;2;0;1;0;686.16;686.16;bank;none;0;0
452;0;51;1;1;0;0;1818.97;1818.97;tied_agend;none;0;1
453;0;39;2;1;0;0;323.63;323.63;broker;none;0;1
454;1;53;5;1;0;1;1104.25;1104.25;tied_agend;p;0;1
455;0;44;2;1;0;0;410.46;410.46;tied_agend;none;0;1
456;0;55;1;0;1;0;1.35;1.35;broker;none;0;1
457;0;31;1;0;1;0;456.52;16006.89;tied_agend;none;0;1
458;0;36;1;1;0;0;686.87;1490.72;tied_agend;none;1;0
459;1;47;4;1;0;1;14361.16;14876.79;tied_agend;none;1;1
460;0;53;4;1;0;0;1139.32;1374.05;tied_agend;none;0;1
461;0;58;1;1;0;0;215.56;215.56;tied_agend;none;1;1
462;0;69;3;1;0;1;653.73;653.73;tied_agend;p;0;1
463;0;45;1;1;0;0;659.81;3923.65;tied_agend;p;0;1
464;0;64;1;0;1;0;274.65;874.92;tied_agend;none;0;0
465;0;66;1;1;0;0;6.76;860.59;tied_agend;none;0;1
466;1;64;1;1;0;0;375.46;375.46;tied_agend;none;1;1
467;1;56;3;1;0;0;1263.2;1744.7;tied_agend;none;0;1
468;0;49;1;0;1;0;1691.05;4148.86;bank;none;0;0
469;1;48;1;1;0;0;108.35;108.35;tied_agend;none;0;1
470;0;59;2;1;0;0;152.53;157.34;tied_agend;none;0;1
471;0;57;1;1;0;0;1038.2;2903.2;tied_agend;p;0;0
472;1;44;10;1;1;1;7954.64;7954.64;tied_agend;p;1;1
473;0;54;1;0;0;1;57.88;57.88;tied_agend;none;0;0
474;0;48;2;1;1;0;1905.87;2647.54;tied_agend;none;0;1
475;0;67;2;1;0;0;295.25;295.25;tied_agend;none;1;0
476;0;59;3;1;0;0;1148.14;1698.41;tied_agend;none;0;1
477;1;55;8;1;1;0;6569.41;9667.88;tied_agend;none;0;1
478;0;54;7;1;1;0;2033.67;2033.67;tied_agend;lh;0;0
479;0;51;1;0;1;0;1173.77;1173.77;tied_agend;none;1;1
480;1;56;3;1;1;0;1758.24;3553.28;tied_agend;p;1;1
481;0;56;1;1;0;0;452.4;1405.75;tied_agend;none;0;0
482;0;45;4;1;1;1;1098.67;1098.67;tied_agend;none;0;1
483;0;63;3;1;1;0;848.15;1702.88;tied_agend;none;0;1
484;0;70;1;1;0;0;185.14;362.72;tied_agend;none;0;0
485;0;50;3;1;1;1;987.1;987.1;multiple;none;0;1
486;0;37;2;0;1;0;1880.39;6224.41;tied_agend;none;0;0
487;0;38;1;0;1;0;387.7;387.7;tied_agend;none;0;1
488;1;43;4;1;1;1;3586.32;3586.32;tied_agend;none;0;0
489;0;58;4;1;1;0;1177.09;1177.09;tied_agend;none;1;0
490;0;50;1;1;0;0;5.31;5.31;tied_agend;none;0;1
491;0;45;2;1;0;0;472.55;1457.31;tied_agend;none;0;1
492;0;60;1;0;0;1;27.06;27.06;tied_agend;none;1;1
493;0;70;1;1;0;0;435.67;435.67;tied_agend;none;0;1
494;1;43;1;1;0;0;94.56;1636.27;tied_agend;p;0;1
495;0;57;1;0;1;0;11450.89;24037.99;broker;none;0;0
496;1;37;3;1;0;1;1393.28;1393.28;tied_agend;none;1;1
497;1;62;6;1;0;1;1259.55;1259.55;tied_agend;lh;0;0
498;0;45;1;1;0;0;187.14;187.14;tied_agend;none;0;0
499;0;37;4;1;0;0;2348.3;2348.3;tied_agend;none;0;1
500;0;35;6;1;1;0;1662.33;1662.33;tied_agend;none;1;0
501;0;57;3;1;1;0;3124.37;3124.37;multiple;none;1;1
502;0;53;4;1;1;0;2192.6;2192.6;tied_agend;none;0;1
503;1;44;5;1;1;1;4572.29;7866.33;tied_agend;none;1;1
504;0;55;6;1;1;0;1077.74;1077.74;tied_agend;none;0;1
505;1;55;10;1;1;1;13503.63;17766.09;tied_agend;p;0;1
506;0;60;4;1;0;0;733.97;733.97;tied_agend;none;0;0
507;0;65;2;1;0;1;741.09;741.09;tied_agend;none;0;0
508;0;49;1;0;1;0;33.2;33.2;broker;none;0;0
509;0;57;1;0;0;1;8.02;8.02;tied_agend;none;0;1
510;0;54;1;0;1;0;516.26;516.26;broker;none;0;1
511;0;54;3;1;0;0;793.97;4069.66;tied_agend;none;1;1
512;1;62;1;1;0;0;312.51;312.51;other;none;0;0
513;1;53;1;1;0;0;6.72;6.72;tied_agend;none;1;0
514;0;53;5;1;0;0;1805.49;1805.49;tied_agend;none;1;1
515;0;57;3;1;1;1;2396.52;3276.8;multiple;none;0;0
516;0;36;1;1;0;0;344.82;344.82;other;p;0;1
517;1;59;3;1;1;0;1810.73;5216.21;tied_agend;none;0;1
518;0;55;1;0;1;0;386.3;386.3;broker;none;1;0
519;0;47;7;1;0;1;3165.2;5307.36;tied_agend;none;1;1
520;0;54;7;1;0;0;1740.62;2482.02;tied_agend;none;0;1
521;1;36;3;1;0;0;763.31;763.31;tied_agend;none;0;1
522;0;46;1;0;1;0;269.26;269.26;tied_agend;none;1;1
523;0;47;2;1;0;0;1244.99;1371.73;tied_agend;none;0;1
524;0;57;1;1;0;0;77.66;77.66;tied_agend;none;0;1
525;1;39;1;1;0;0;1443.76;3655.13;multiple;none;1;0
526;0;54;2;1;0;1;1398.71;1539.12;tied_agend;none;0;1
527;0;48;1;0;0;1;378.6;535.98;bank;none;1;0
528;0;51;2;1;0;1;177.01;177.01;bank;none;0;1
529;1;36;2;1;1;0;886.89;886.89;tied_agend;none;0;0
530;1;54;8;1;1;0;5439.46;8627.48;tied_agend;p;0;1
531;0;69;1;0;0;1;1054.72;1054.72;tied_agend;none;0;0
532;0;60;3;1;0;0;1063.34;1063.34;multiple;p;0;1
533;0;39;1;0;0;1;4.99;894.47;other;none;0;0
534;0;49;1;1;0;0;300.48;300.48;tied_agend;none;0;1
535;0;47;4;1;0;1;517.67;517.67;tied_agend;none;0;0
536;0;44;3;1;0;0;596.39;596.39;tied_agend;none;0;1
537;0;60;4;1;1;1;1047.81;1521.94;tied_agend;none;1;1
538;0;48;1;1;0;0;1150.38;1150.38;tied_agend;p;0;0
539;0;65;1;0;0;1;803.24;803.24;tied_agend;none;1;1
540;0;64;3;1;0;1;2184.88;2184.88;tied_agend;none;1;1
541;1;37;1;1;0;0;292.45;292.45;tied_agend;none;0;1
542;1;40;5;1;0;1;820.5;820.5;tied_agend;lh;1;0
543;0;53;3;1;0;0;1387.91;1387.91;tied_agend;none;0;0
544;0;64;5;1;1;1;893.33;896.72;tied_agend;none;0;1
545;0;55;1;1;0;0;161.86;161.86;tied_agend;none;0;0
546;0;31;1;1;0;0;83.21;83.21;bank;none;0;0
547;0;33;3;1;0;1;736.57;1524.59;tied_agend;lh;1;0
548;0;61;2;1;0;1;229.95;835.27;tied_agend;none;0;1
549;1;43;1;1;0;0;334.75;334.75;other;p;0;1
550;1;62;8;1;1;1;3291.64;23139.57;tied_agend;lh;0;1
551;0;41;1;0;1;0;2281.77;2281.77;bank;none;0;0
552;0;62;2;1;0;0;924.51;1611.56;tied_agend;none;0;1
553;0;60;1;1;0;0;274.32;824.25;tied_agend;none;0;1
554;1;50;2;1;1;0;1288.04;1288.04;tied_agend;none;0;1
555;0;66;3;1;0;0;635.34;635.34;tied_agend;none;0;1
556;0;37;1;0;0;1;20.51;20.51;tied_agend;none;1;0
557;0;45;11;1;1;1;8919.58;15863.76;tied_agend;p;0;0
558;0;52;2;1;0;0;437.57;437.57;tied_agend;none;0;0
559;0;40;1;0;1;0;109.49;109.49;other;none;0;1
560;0;47;3;1;1;0;1120.87;1447.98;tied_agend;none;0;1
561;0;56;1;0;1;0;2777.12;2777.12;broker;none;0;1
562;0;63;1;0;1;0;13767.62;14690.28;bank;none;1;1
563;0;49;4;1;1;0;2843.12;2843.12;multiple;p;0;1
564;0;57;1;0;0;1;6197.84;6197.84;bank;none;0;1
565;1;51;5;1;0;0;1514.74;1514.74;tied_agend;none;0;1
566;0;63;1;1;0;0;95.28;95.28;tied_agend;none;1;1
567;0;52;1;1;0;0;1213.2;1213.2;other;p;0;1
568;0;51;1;0;0;1;161.94;161.94;tied_agend;none;0;1
569;1;63;6;1;1;1;2207.9;2207.9;multiple;p+;1;0
570;0;67;2;0;1;1;20587.94;28041.34;tied_agend;none;0;0
571;1;48;4;1;1;0;1100.15;1100.15;tied_agend;p;1;0
572;0;59;4;1;0;0;1097.5;1097.5;tied_agend;none;0;1
573;1;65;2;1;0;1;682.51;1110.11;tied_agend;none;0;1
574;0;65;2;0;1;0;3683.42;3683.42;other;none;1;1
575;0;61;5;1;1;1;2762.49;4811.54;multiple;none;0;0
576;0;60;2;1;0;0;280.62;280.62;tied_agend;none;1;1
577;1;33;3;1;1;0;424.64;3183.48;tied_agend;none;1;0
578;0;54;2;1;1;0;432.59;432.59;tied_agend;none;0;0
579;0;50;5;1;1;0;6989.04;11952.03;tied_agend;none;0;1
580;0;63;1;0;0;1;431.95;431.95;tied_agend;none;1;0
581;0;39;1;0;0;1;110;110;tied_agend;none;0;1
582;0;54;3;1;0;0;640.35;1144.89;tied_agend;none;0;1
583;0;51;1;0;0;1;230.45;561.89;tied_agend;none;0;0
584;0;42;3;1;0;0;1029.88;1029.88;multiple;none;0;0
585;0;53;1;1;0;0;1025.67;1976.36;tied_agend;p;0;0
586;0;39;2;1;0;0;476.21;695.08;tied_agend;none;0;1
587;0;63;1;0;0;1;907.43;907.43;tied_agend;none;0;0
588;0;62;2;1;0;0;716.71;1234.93;tied_agend;p;1;1
589;0;37;1;1;0;0;99.83;99.83;tied_agend;none;0;0
590;1;44;8;1;1;1;2993.08;3445.94;broker;none;0;1
591;0;59;3;1;1;0;1553.88;2209.72;tied_agend;none;0;0
592;0;67;3;1;0;0;1755.51;1755.51;multiple;none;1;1
593;0;54;2;1;0;0;675.79;890.35;tied_agend;none;0;0
594;0;66;4;1;0;1;833.01;1272.09;tied_agend;none;0;0
595;0;56;1;1;0;0;14.22;14.22;tied_agend;none;0;0
596;0;41;1;0;0;1;92.86;92.86;other;none;0;1
597;0;42;1;0;0;1;97.54;97.54;bank;none;1;1
598;0;67;1;1;0;0;61.94;61.94;broker;none;0;0
599;0;60;1;0;0;1;7.24;216.2;bank;none;0;0
600;0;59;1;0;1;0;1609.58;1609.58;bank;none;0;1
601;0;58;6;1;1;0;2054.44;2054.44;tied_agend;lh;1;0
602;0;34;1;0;1;0;743.65;743.65;tied_agend;none;0;0
603;0;55;1;1;0;0;178.18;1086.65;tied_agend;none;0;1
604;1;57;3;1;0;1;438.58;438.58;multiple;none;0;1
605;0;36;1;0;1;0;270.16;380;broker;none;1;1
606;0;62;1;1;0;0;106.14;106.14;broker;none;0;1
607;0;65;2;1;1;0;116.21;116.21;tied_agend;none;0;0
608;0;62;2;1;0;0;292.87;292.87;tied_agend;none;0;1
609;0;38;1;1;0;0;39.59;43.19;bank;none;0;1
610;0;66;3;1;0;0;320.64;653.78;tied_agend;none;0;1
611;1;42;1;1;0;0;1147.41;1147.41;tied_agend;p;1;0
612;0;62;2;1;0;0;907.05;2247.59;tied_agend;p;0;1
613;1;30;1;1;0;0;197.31;197.31;tied_agend;none;0;1
614;0;32;8;1;1;1;3182.59;6037.81;tied_agend;p+;1;1
615;0;45;2;0;0;1;449.2;449.2;multiple;none;0;0
616;0;30;3;1;1;0;3221.63;3221.63;broker;none;0;0
617;1;45;1;1;0;0;1166.43;1166.43;other;p;0;1
618;1;53;7;1;1;0;2431.6;2431.6;tied_agend;p;1;1
619;0;66;1;1;0;0;269.44;269.44;tied_agend;none;0;1
620;0;45;1;0;0;1;3.98;3.98;tied_agend;none;0;0
621;0;56;2;1;0;0;516.75;516.75;tied_agend;none;0;1
622;0;40;1;0;1;0;3950.61;3950.61;tied_agend;none;1;0
623;0;35;3;1;0;0;1135.23;1135.23;tied_agend;none;0;0
624;1;63;7;1;1;1;7411.59;8385.09;tied_agend;none;1;1
625;0;59;1;0;1;0;3686.51;3686.51;broker;none;0;1
626;0;55;3;0;1;1;11905.22;11905.22;bank;none;0;0
627;0;47;1;1;0;0;2.08;2.08;bank;none;0;1
628;0;36;3;1;0;1;4547.75;4660.74;tied_agend;p;1;0
629;1;53;5;1;1;1;16551.23;16551.23;tied_agend;none;0;1
630;0;58;1;1;0;0;38.24;38.24;tied_agend;none;0;0
631;1;64;3;1;0;1;328.02;328.02;tied_agend;none;1;0
632;1;34;1;0;1;0;1562.5;1562.5;tied_agend;none;1;1
633;0;53;1;1;0;0;383.92;383.92;other;none;0;1
634;0;52;1;1;0;0;588.88;588.88;other;none;1;0
635;0;42;1;0;0;1;5.18;5.18;other;lh;0;0
636;0;59;1;0;0;1;100.18;100.18;tied_agend;none;0;1
637;0;55;2;1;0;0;404.71;404.71;tied_agend;none;0;1
638;0;70;4;1;0;0;277.59;277.59;tied_agend;p;0;0
639;0;54;1;1;0;0;257.63;257.63;tied_agend;none;0;1
640;0;48;1;1;0;0;166.42;166.42;tied_agend;none;0;1
641;0;66;2;1;0;0;346.81;346.81;tied_agend;none;0;1
642;1;38;1;1;0;0;450.13;450.13;other;p;0;1
643;0;53;1;0;1;0;866.19;4826.84;bank;none;1;0
644;1;54;5;1;1;0;9309.36;10133.44;tied_agend;p;0;1
645;0;40;1;1;0;0;8.73;8.73;broker;none;0;0
646;0;57;2;1;1;0;2241.82;16721.75;tied_agend;none;1;0
647;1;56;1;1;0;0;503.96;503.96;bank;p;0;1
648;0;48;3;1;1;0;1594.21;1594.21;tied_agend;none;0;0
649;0;57;3;1;1;0;808.05;1802.73;tied_agend;none;0;0
650;0;68;5;1;0;0;1399.17;4735.52;tied_agend;none;0;1
651;1;49;1;1;0;0;311.5;311.5;tied_agend;none;0;1
652;0;47;4;1;1;1;4534.91;9550.7;tied_agend;none;0;0
653;0;70;1;1;0;0;1999.42;2134.83;broker;none;1;1
654;0;37;2;1;0;0;1629.19;1629.19;broker;none;0;1
655;0;58;1;1;0;0;351.4;351.4;tied_agend;none;0;1
656;0;64;1;1;0;0;228.32;228.32;bank;none;0;1
657;0;32;3;1;1;1;1315.52;2884.75;tied_agend;none;0;1
658;0;57;1;0;1;0;516.24;1548.73;tied_agend;none;0;1
659;0;33;2;1;0;1;1008.81;6392.13;tied_agend;none;0;1
660;1;57;2;1;0;1;1369.8;5055.29;tied_agend;none;0;0
661;0;51;2;1;0;0;292.5;729.78;tied_agend;none;0;1
662;0;33;7;1;1;1;2153.93;2153.93;tied_agend;p+;0;1
663;0;30;3;1;1;0;1539.04;1539.04;broker;none;0;1
664;0;69;2;1;0;1;22563.44;23879.83;tied_agend;none;1;1
665;0;40;4;1;0;0;519.17;519.17;tied_agend;none;0;0
666;0;54;1;0;1;0;4142.28;4142.28;bank;none;0;1
667;0;56;3;1;1;1;2438.84;7571.35;tied_agend;none;1;1
668;0;47;5;1;0;0;2680.51;3279.63;tied_agend;none;0;0
669;0;51;1;1;0;0;487.72;554.1;tied_agend;none;0;0
670;0;52;1;0;1;0;2720.55;3179.39;broker;lh;0;0
671;0;52;1;1;0;0;444.08;5433.58;tied_agend;none;1;0
672;0;36;3;1;1;1;1378.06;4678.2;tied_agend;none;0;1
673;1;30;4;1;0;0;995.15;995.15;broker;none;0;0
674;0;68;6;1;1;1;19124.6;19183.03;tied_agend;p;0;1
675;0;33;1;1;0;0;393.26;1677.04;tied_agend;none;0;1
676;0;65;2;0;1;0;927.41;3662.02;tied_agend;lh;0;1
677;0;57;3;1;1;0;1405.09;1405.09;tied_agend;none;0;0
678;1;48;6;1;0;0;1825.55;2353.09;tied_agend;none;0;1
679;0;65;2;0;1;1;70.69;70.69;multiple;none;0;0
680;0;50;1;0;0;1;20.76;20.76;tied_agend;none;0;1
681;0;57;1;0;1;0;86.65;86.65;broker;lh;0;1
682;0;48;2;1;0;0;464.76;464.76;tied_agend;none;1;1
683;0;57;1;0;1;0;383.94;383.94;broker;none;0;1
684;1;30;1;1;0;0;735.14;1051.5;tied_agend;none;0;1
685;0;61;3;1;1;0;2328.9;2460.62;tied_agend;none;1;1
686;0;36;1;0;1;0;990.33;990.33;tied_agend;none;0;1
687;0;65;1;0;1;0;2691.41;2691.41;other;none;0;0
688;0;59;3;1;0;0;453.31;760.24;tied_agend;p;0;1
689;0;36;1;0;1;0;2663.84;3243.57;tied_agend;none;0;1
690;1;56;2;1;0;0;880.29;880.29;tied_agend;p;0;1
691;0;56;1;0;0;1;35.18;35.18;tied_agend;none;0;0
692;0;54;1;0;1;0;6.25;993.6;tied_agend;lh;0;0
693;0;56;4;1;1;0;4260.67;8893.03;tied_agend;none;0;1
694;0;34;2;1;1;0;460.39;1659.89;multiple;none;0;0
695;0;69;2;1;0;0;528.7;718.68;tied_agend;none;0;0
696;0;52;2;1;1;0;621.62;3458.6;tied_agend;none;0;1
697;0;53;1;0;0;1;685.93;685.93;tied_agend;none;0;1
698;1;46;4;1;1;0;2635.4;6442.2;tied_agend;none;1;0
699;0;43;1;0;0;1;87.91;87.91;bank;none;0;1
700;0;43;1;1;0;0;189.31;189.31;tied_agend;none;1;1
701;0;68;1;1;0;0;371.63;371.63;broker;none;1;1
702;0;58;1;0;0;1;9129.55;9129.55;bank;none;0;1
703;0;65;1;1;0;0;75.62;866.99;tied_agend;none;0;1
704;0;46;3;0;1;1;898.29;898.29;tied_agend;none;1;1
705;1;50;7;1;1;0;5298.78;5298.78;tied_agend;p;0;1
706;0;63;1;0;0;1;0.41;0.41;other;none;0;0
707;0;56;4;1;0;0;1009.07;3689.75;tied_agend;none;0;1
708;1;61;4;1;0;0;3783.98;10319.25;broker;none;0;1
709;0;55;3;1;0;0;401.71;401.71;tied_agend;none;0;1
710;0;45;3;0;1;1;981.85;4736.54;tied_agend;none;0;0
711;0;65;1;1;0;0;910.79;910.79;other;none;0;0
712;1;37;1;0;1;0;212.51;212.51;bank;none;0;1
713;1;59;1;1;0;0;742.72;791.35;tied_agend;none;0;1
714;0;70;2;1;0;0;192.72;192.72;tied_agend;none;1;1
715;0;57;6;1;0;0;1778.16;4122.66;tied_agend;none;0;1
716;0;54;1;0;0;1;742.63;742.63;tied_agend;none;1;1
717;1;61;6;1;0;1;1635.96;1635.96;tied_agend;none;1;0
718;1;46;4;1;1;1;1820.56;2434.18;multiple;lh;0;1
719;0;66;1;1;0;0;887.16;3627.61;tied_agend;none;0;0
720;0;68;1;1;0;0;180.46;180.46;tied_agend;none;0;1
721;0;32;2;1;0;1;371.23;593.66;tied_agend;p;0;1
722;0;69;1;1;0;0;610.75;1337.23;tied_agend;none;1;0
723;0;34;2;0;1;1;1617.29;4385.32;multiple;none;0;1
724;0;40;3;1;1;1;2790.39;3292.79;tied_agend;p;0;1
725;1;45;2;0;1;1;169.44;6143.94;tied_agend;none;1;0
726;1;44;2;1;0;0;110.25;752.54;tied_agend;none;0;1
727;0;57;3;1;1;0;2625.71;4245.05;tied_agend;none;0;0
728;0;66;1;1;0;0;47.13;800.2;tied_agend;none;0;1
729;0;37;1;1;0;0;173.59;173.59;tied_agend;none;0;0
730;0;62;1;1;0;0;756.96;1151.53;tied_agend;none;0;1
731;0;49;2;0;1;1;1212.79;1212.79;tied_agend;none;0;1
732;1;42;1;1;0;0;130.89;130.89;tied_agend;p;0;1
733;0;58;3;1;0;0;1140.73;1140.73;tied_agend;p;0;1
734;0;58;6;1;1;0;2066.83;2446.09;tied_agend;none;1;1
735;0;49;1;1;0;0;346.61;346.61;bank;none;0;0
736;0;51;5;1;1;0;9566.07;13165.01;tied_agend;none;0;1
737;1;53;1;1;0;0;160.46;160.46;tied_agend;none;0;1
738;0;44;1;0;1;0;111.29;2428.23;bank;none;0;0
739;0;70;2;0;0;1;8318.37;8318.37;multiple;none;0;0
740;1;53;1;1;0;0;5591.42;5591.42;tied_agend;p;0;1
741;1;66;1;1;0;0;675.34;675.34;tied_agend;none;1;0
742;0;54;2;0;1;0;3748.86;3748.86;tied_agend;none;1;0
743;0;36;1;1;0;0;555.73;555.73;other;none;0;1
744;0;53;1;1;0;0;47.14;47.14;tied_agend;none;0;1
745;1;63;4;1;0;0;717.78;2050.35;tied_agend;none;0;1
746;1;59;2;0;0;1;5922.3;19117.05;tied_agend;none;0;0
747;0;35;3;1;0;1;634.91;4424.14;tied_agend;none;1;0
748;0;48;2;1;0;0;1138.93;3473.63;tied_agend;none;1;0
749;0;33;1;0;1;0;1392.35;1392.35;tied_agend;none;0;0
750;0;37;1;0;1;0;2202.77;2202.77;tied_agend;none;0;0
751;0;62;1;1;0;0;127.18;127.18;tied_agend;none;0;1
752;0;62;1;1;0;0;100.57;100.57;tied_agend;none;0;0
753;0;65;1;1;0;0;3.45;3.45;tied_agend;none;0;0
754;0;38;1;0;0;1;162.39;162.39;tied_agend;none;0;1
755;0;33;4;1;0;1;3104.63;3104.63;tied_agend;none;1;1
756;1;66;6;1;0;0;2719.78;2719.78;tied_agend;p;0;1
757;1;53;1;0;0;1;117.41;117.41;tied_agend;none;1;0
758;1;61;4;1;0;0;600.01;600.01;tied_agend;none;0;1
759;0;39;1;0;1;0;642.9;961.63;broker;none;0;1
760;0;48;2;0;1;0;1034.16;8258.3;tied_agend;none;0;0
761;0;56;1;0;0;1;482.16;482.16;broker;none;0;0
762;0;51;1;1;0;0;1074.33;3469.39;tied_agend;none;0;1
763;1;47;3;1;0;0;535.81;535.81;tied_agend;p;0;1
764;0;42;1;0;1;0;1157.42;1157.42;tied_agend;none;0;1
765;0;66;1;0;0;1;14;14;tied_agend;none;0;1
766;0;48;3;1;0;0;540.03;540.03;tied_agend;none;0;1
767;0;69;1;0;0;1;2210.51;2210.51;bank;none;0;1
768;0;51;4;1;1;0;6590.07;34773.5;tied_agend;none;0;0
769;0;68;1;0;0;1;3097.29;3097.29;tied_agend;none;0;0
770;0;41;1;1;0;0;420.4;420.4;broker;none;1;1
771;0;57;2;1;0;0;818.76;818.76;tied_agend;none;0;1
772;1;42;8;1;1;1;7830.64;10567.59;broker;none;0;1
773;1;44;6;1;0;1;2011.68;4404.92;tied_agend;none;0;1
774;0;64;1;0;0;1;1313.97;1313.97;tied_agend;none;0;0
775;1;66;4;1;1;1;2152.36;6641.36;tied_agend;none;0;1
776;0;49;1;1;0;0;50.9;186.15;tied_agend;none;0;0
777;1;47;1;1;0;0;348.76;348.76;bank;p;0;1
778;0;49;1;1;0;0;402.74;402.74;bank;none;0;1
779;0;65;1;1;0;0;142.73;142.73;tied_agend;none;0;1
780;0;69;6;1;0;1;897.15;897.15;tied_agend;none;0;0
781;1;46;8;1;1;1;2587;2587;tied_agend;lh;1;1
782;1;44;4;1;0;0;1220.01;1227.69;tied_agend;none;0;1
783;1;70;2;1;0;1;1628;5351.81;tied_agend;none;1;0
784;1;38;3;1;1;0;1157.61;1157.61;multiple;none;1;0
785;0;60;1;1;0;0;216.04;374.1;tied_agend;none;0;1
786;0;46;1;0;1;0;1411.36;1411.36;tied_agend;none;0;0
787;0;64;1;0;1;0;4.45;4.45;bank;none;0;1
788;0;45;1;1;0;0;175.8;175.8;bank;none;0;0
789;0;40;1;1;0;0;633.57;633.57;bank;none;0;0
790;0;43;2;1;1;0;185.2;2120.62;multiple;none;0;0
791;0;47;3;0;1;1;4031.88;4031.88;tied_agend;none;1;1
792;0;61;1;1;0;0;218.1;750;tied_agend;none;0;0
793;0;62;7;1;0;0;2919.83;2919.83;tied_agend;none;0;0
794;0;65;2;1;0;0;238.34;238.34;tied_agend;none;0;1
795;1;39;1;0;1;0;4120.78;5852.59;broker;none;0;1
796;0;48;4;1;1;1;1732.23;1732.23;tied_agend;none;0;0
797;0;55;3;1;0;0;775.25;775.25;tied_agend;none;0;0
798;0;64;1;1;0;0;22.11;171.15;tied_agend;none;0;0
799;0;48;3;1;1;0;1312.65;1312.65;tied_agend;none;0;1
800;0;54;1;0;0;1;781.07;781.07;tied_agend;none;0;0
801;1;47;5;1;1;1;2619.76;7642.62;tied_agend;none;0;1
802;1;43;8;1;1;1;13845.96;13845.96;tied_agend;none;0;1
803;0;47;1;1;0;0;422.09;2159.96;tied_agend;none;0;1
804;0;60;2;1;0;0;195.41;195.41;tied_agend;none;0;0
805;0;45;1;1;0;0;5.11;5.11;tied_agend;none;1;1
806;0;43;2;1;0;0;923.82;923.82;tied_agend;none;0;1
807;1;69;1;1;0;0;324.57;324.57;tied_agend;none;0;1
808;0;55;1;0;1;0;7742.08;7742.08;tied_agend;none;1;1
809;0;37;10;1;1;1;6272.37;6272.37;tied_agend;p;0;1
810;0;33;1;1;0;0;236.24;236.24;tied_agend;none;0;1
811;1;39;1;1;0;0;389.08;389.08;other;none;0;1
812;0;45;1;0;1;0;1411.38;2061.96;tied_agend;none;0;1
813;0;36;3;1;1;0;2854.9;2854.9;tied_agend;none;0;1
814;0;64;1;0;1;0;105.4;105.4;other;none;1;1
815;1;52;3;1;0;0;1022.18;1321.72;tied_agend;none;0;1
816;0;54;1;0;0;1;321.61;970.62;tied_agend;none;1;1
